nu_m2_per_s,U_inf_m_per_s,x_m,Re_x,delta99_m
1.29154966501488e-05,0.544444444444444,4.44736842105263,187475.951938082,0.0505353673522776
1.29154966501488e-05,0.544444444444444,4.45864661654135,187951.377006395,0.050599403746312
1.29154966501488e-05,0.544444444444444,4.46992481203007,188426.802074708,0.0506633592010533
1.29154966501488e-05,0.544444444444444,4.4812030075188,188902.227143021,0.0507272340226392
1.29154966501488e-05,0.544444444444444,4.49248120300752,189377.652211334,0.0507910285152827
1.29154966501488e-05,0.544444444444444,4.50375939849624,189853.077279647,0.0508547429812885
1.29154966501488e-05,0.544444444444444,4.51503759398496,190328.50234796,0.05091837772107
1.29154966501488e-05,0.544444444444444,4.52631578947368,190803.927416273,0.0509819330331659
1.29154966501488e-05,0.544444444444444,4.53759398496241,191279.352484586,0.0510454092142562
1.29154966501488e-05,0.544444444444444,4.54887218045113,191754.777552899,0.0511088065591785
1.29154966501488e-05,0.544444444444444,4.56015037593985,192230.202621212,0.0511721253609441
1.29154966501488e-05,0.544444444444444,4.57142857142857,192705.627689525,0.0512353659107538
1.29154966501488e-05,0.544444444444444,4.58270676691729,193181.052757838,0.0512985284980133
1.29154966501488e-05,0.544444444444444,4.59398496240602,193656.477826151,0.0513616134103489
1.29154966501488e-05,0.544444444444444,4.60526315789474,194131.902894464,0.0514246209336227
1.29154966501488e-05,0.544444444444444,4.61654135338346,194607.327962777,0.0514875513519476
1.29154966501488e-05,0.544444444444444,4.62781954887218,195082.75303109,0.0515504049477024
1.29154966501488e-05,0.544444444444444,4.6390977443609,195558.178099403,0.0516131820015464
1.29154966501488e-05,0.544444444444444,4.65037593984962,196033.603167716,0.0516758827924342
1.29154966501488e-05,0.544444444444444,4.66165413533835,196509.028236029,0.0517385075976304
1.29154966501488e-05,0.544444444444444,4.67293233082707,196984.453304342,0.0518010566927231
1.29154966501488e-05,0.544444444444444,4.68421052631579,197459.878372655,0.0518635303516388
1.29154966501488e-05,0.544444444444444,4.69548872180451,197935.303440968,0.0519259288466563
1.29154966501488e-05,0.544444444444444,4.70676691729323,198410.728509281,0.0519882524484202
1.29154966501488e-05,0.544444444444444,4.71804511278195,198886.153577594,0.0520505014259548
1.29154966501488e-05,0.544444444444444,4.72932330827068,199361.578645907,0.0521126760466777
1.29154966501488e-05,0.544444444444444,4.7406015037594,199837.00371422,0.0521747765764131
1.29154966501488e-05,0.544444444444444,4.75187969924812,200312.428782533,0.0522368032794052
1.29154966501488e-05,0.544444444444444,4.76315789473684,200787.853850846,0.0522987564183312
1.29154966501488e-05,0.544444444444444,4.77443609022556,201263.278919159,0.0523606362543141
1.29154966501488e-05,0.544444444444444,4.78571428571429,201738.703987472,0.0524224430469359
1.29154966501488e-05,0.544444444444444,4.79699248120301,202214.129055785,0.0524841770542503
1.29154966501488e-05,0.544444444444444,4.80827067669173,202689.554124098,0.0525458385327949
1.29154966501488e-05,0.544444444444444,4.81954887218045,203164.979192411,0.0526074277376038
1.29154966501488e-05,0.544444444444444,4.83082706766917,203640.404260724,0.0526689449222201
1.29154966501488e-05,0.544444444444444,4.84210526315789,204115.829329036,0.052730390338708
1.29154966501488e-05,0.544444444444444,4.85338345864662,204591.254397349,0.0527917642376646
1.29154966501488e-05,0.544444444444444,4.86466165413534,205066.679465662,0.0528530668682321
1.29154966501488e-05,0.544444444444444,4.87593984962406,205542.104533975,0.0529142984781096
1.29154966501488e-05,0.544444444444444,4.88721804511278,206017.529602288,0.0529754593135644
1.29154966501488e-05,0.544444444444444,4.8984962406015,206492.954670601,0.0530365496194443
1.29154966501488e-05,0.544444444444444,4.90977443609023,206968.379738914,0.0530975696391881
1.29154966501488e-05,0.544444444444444,4.92105263157895,207443.804807227,0.0531585196148377
1.29154966501488e-05,0.544444444444444,4.93233082706767,207919.22987554,0.0532193997870489
1.29154966501488e-05,0.544444444444444,4.94360902255639,208394.654943853,0.0532802103951025
1.29154966501488e-05,0.544444444444444,4.95488721804511,208870.080012166,0.0533409516769156
1.29154966501488e-05,0.544444444444444,4.96616541353383,209345.505080479,0.0534016238690519
1.29154966501488e-05,0.544444444444444,4.97744360902256,209820.930148792,0.0534622272067331
1.29154966501488e-05,0.544444444444444,4.98872180451128,210296.355217105,0.0535227619238488
1.29154966501488e-05,0.544444444444444,5,210771.780285418,0.0535832282529679
1.29154966501488e-05,0.633333333333333,0.5,24518.349951569,0.0157104812008491
1.29154966501488e-05,0.633333333333333,0.511278195488722,25071.3954391984,0.0158866790229874
1.29154966501488e-05,0.633333333333333,0.522556390977444,25624.4409268278,0.0160609439696619
1.29154966501488e-05,0.633333333333333,0.533834586466165,26177.4864144572,0.016233338289268
1.29154966501488e-05,0.633333333333333,0.545112781954887,26730.5319020866,0.0164039209590575
1.29154966501488e-05,0.633333333333333,0.556390977443609,27283.5773897159,0.0165727479208549
1.29154966501488e-05,0.633333333333333,0.567669172932331,27836.6228773453,0.0167398722953729
1.29154966501488e-05,0.633333333333333,0.578947368421053,28389.6683649747,0.0169053445774579
1.29154966501488e-05,0.633333333333333,0.590225563909774,28942.7138526041,0.0170692128142975
1.29154966501488e-05,0.633333333333333,0.601503759398496,29495.7593402334,0.0172315227683735
1.29154966501488e-05,0.633333333333333,0.612781954887218,30048.8048278628,0.0173923180667261
1.29154966501488e-05,0.633333333333333,0.62406015037594,30601.8503154922,0.0175516403379103
1.29154966501488e-05,0.633333333333333,0.635338345864662,31154.8958031216,0.0177095293378608
1.29154966501488e-05,0.633333333333333,0.646616541353383,31707.941290751,0.0178660230657454
1.29154966501488e-05,0.633333333333333,0.657894736842105,32260.9867783803,0.0180211578707623
1.29154966501488e-05,0.633333333333333,0.669172932330827,32814.0322660097,0.018174968550733
1.29154966501488e-05,0.633333333333333,0.680451127819549,33367.0777536391,0.0183274884432463
1.29154966501488e-05,0.633333333333333,0.691729323308271,33920.1232412685,0.0184787495100323
1.29154966501488e-05,0.633333333333333,0.703007518796992,34473.1687288978,0.0186287824151691
1.29154966501488e-05,0.633333333333333,0.714285714285714,35026.2142165272,0.018777616597665
1.29154966501488e-05,0.633333333333333,0.725563909774436,35579.2597041566,0.0189252803389038
1.29154966501488e-05,0.633333333333333,0.736842105263158,36132.305191786,0.0190718008253886
1.29154966501488e-05,0.633333333333333,0.74812030075188,36685.3506794153,0.0192172042071807
1.29154966501488e-05,0.633333333333333,0.759398496240602,37238.3961670447,0.0193615156523883
1.29154966501488e-05,0.633333333333333,0.770676691729323,37791.4416546741,0.0195047593980257
1.29154966501488e-05,0.633333333333333,0.781954887218045,38344.4871423035,0.0196469587975357
1.29154966501488e-05,0.633333333333333,0.793233082706767,38897.5326299328,0.0197881363652381
1.29154966501488e-05,0.633333333333333,0.804511278195489,39450.5781175622,0.0199283138179438
1.29154966501488e-05,0.633333333333333,0.815789473684211,40003.6236051916,0.0200675121139528
1.29154966501488e-05,0.633333333333333,0.827067669172932,40556.669092821,0.0202057514896338
1.29154966501488e-05,0.633333333333333,0.838345864661654,41109.7145804504,0.0203430514937664
1.29154966501488e-05,0.633333333333333,0.849624060150376,41662.7600680797,0.0204794310198117
1.29154966501488e-05,0.633333333333333,0.860902255639098,42215.8055557091,0.0206149083362604
1.29154966501488e-05,0.633333333333333,0.87218045112782,42768.8510433385,0.0207495011151982
1.29154966501488e-05,0.633333333333333,0.883458646616541,43321.8965309679,0.0208832264592137
1.29154966501488e-05,0.633333333333333,0.894736842105263,43874.9420185972,0.0210161009267656
1.29154966501488e-05,0.633333333333333,0.906015037593985,44427.9875062266,0.0211481405561149
1.29154966501488e-05,0.633333333333333,0.917293233082707,44981.032993856,0.021279360887921
1.29154966501488e-05,0.633333333333333,0.928571428571429,45534.0784814854,0.0214097769865913
1.29154966501488e-05,0.633333333333333,0.93984962406015,46087.1239691148,0.0215394034604668
1.29154966501488e-05,0.633333333333333,0.951127819548872,46640.1694567441,0.0216682544809212
1.29154966501488e-05,0.633333333333333,0.962406015037594,47193.2149443735,0.0217963438004441
1.29154966501488e-05,0.633333333333333,0.973684210526316,47746.2604320029,0.0219236847697724
1.29154966501488e-05,0.633333333333333,0.984962406015038,48299.3059196323,0.0220502903541324
1.29154966501488e-05,0.633333333333333,0.996240601503759,48852.3514072616,0.0221761731486462
1.29154966501488e-05,0.633333333333333,1.00751879699248,49405.396894891,0.0223013453929562
1.29154966501488e-05,0.633333333333333,1.0187969924812,49958.4423825204,0.0224258189851145
1.29154966501488e-05,0.633333333333333,1.03007518796992,50511.4878701498,0.0225496054947823
1.29154966501488e-05,0.633333333333333,1.04135338345865,51064.5333577791,0.0226727161757807
1.29154966501488e-05,0.633333333333333,1.05263157894737,51617.5788454085,0.0227951619780317
1.29154966501488e-05,0.633333333333333,1.06390977443609,52170.6243330379,0.0229169535589243
1.29154966501488e-05,0.633333333333333,1.07518796992481,52723.6698206673,0.0230381012941407
1.29154966501488e-05,0.633333333333333,1.08646616541353,53276.7153082966,0.0231586152879718
1.29154966501488e-05,0.633333333333333,1.09774436090226,53829.760795926,0.0232785053831528
1.29154966501488e-05,0.633333333333333,1.10902255639098,54382.8062835554,0.0233977811702449
1.29154966501488e-05,0.633333333333333,1.1203007518797,54935.8517711848,0.0235164519965887
1.29154966501488e-05,0.633333333333333,1.13157894736842,55488.8972588142,0.023634526974853
1.29154966501488e-05,0.633333333333333,1.14285714285714,56041.9427464435,0.0237520149912012
1.29154966501488e-05,0.633333333333333,1.15413533834586,56594.9882340729,0.0238689247130959
1.29154966501488e-05,0.633333333333333,1.16541353383459,57148.0337217023,0.023985264596761
1.29154966501488e-05,0.633333333333333,1.17669172932331,57701.0792093317,0.0241010428943195
1.29154966501488e-05,0.633333333333333,1.18796992481203,58254.1246969611,0.0242162676606248
1.29154966501488e-05,0.633333333333333,1.19924812030075,58807.1701845904,0.0243309467597998
1.29154966501488e-05,0.633333333333333,1.21052631578947,59360.2156722198,0.024445087871501
1.29154966501488e-05,0.633333333333333,1.2218045112782,59913.2611598492,0.0245586984969196
1.29154966501488e-05,0.633333333333333,1.23308270676692,60466.3066474786,0.0246717859645343
1.29154966501488e-05,0.633333333333333,1.24436090225564,61019.3521351079,0.0247843574356284
1.29154966501488e-05,0.633333333333333,1.25563909774436,61572.3976227373,0.024896419909581
1.29154966501488e-05,0.633333333333333,1.26691729323308,62125.4431103667,0.0250079802289464
1.29154966501488e-05,0.633333333333333,1.2781954887218,62678.4885979961,0.0251190450843293
1.29154966501488e-05,0.633333333333333,1.28947368421053,63231.5340856254,0.0252296210190673
1.29154966501488e-05,0.633333333333333,1.30075187969925,63784.5795732548,0.0253397144337294
1.29154966501488e-05,0.633333333333333,1.31203007518797,64337.6250608842,0.0254493315904396
1.29154966501488e-05,0.633333333333333,1.32330827067669,64890.6705485136,0.0255584786170331
1.29154966501488e-05,0.633333333333333,1.33458646616541,65443.716036143,0.025667161511054
1.29154966501488e-05,0.633333333333333,1.34586466165414,65996.7615237723,0.0257753861436008
1.29154966501488e-05,0.633333333333333,1.35714285714286,66549.8070114017,0.0258831582630273
1.29154966501488e-05,0.633333333333333,1.36842105263158,67102.8524990311,0.025990483498506
1.29154966501488e-05,0.633333333333333,1.3796992481203,67655.8979866605,0.0260973673634584
1.29154966501488e-05,0.633333333333333,1.39097744360902,68208.9434742898,0.0262038152588607
1.29154966501488e-05,0.633333333333333,1.40225563909774,68761.9889619192,0.0263098324764278
1.29154966501488e-05,0.633333333333333,1.41353383458647,69315.0344495486,0.0264154242016835
1.29154966501488e-05,0.633333333333333,1.42481203007519,69868.079937178,0.02652059551692
1.29154966501488e-05,0.633333333333333,1.43609022556391,70421.1254248074,0.0266253514040523
1.29154966501488e-05,0.633333333333333,1.44736842105263,70974.1709124367,0.0267296967473719
1.29154966501488e-05,0.633333333333333,1.45864661654135,71527.2164000661,0.0268336363362042
1.29154966501488e-05,0.633333333333333,1.46992481203008,72080.2618876955,0.0269371748674736
1.29154966501488e-05,0.633333333333333,1.4812030075188,72633.3073753248,0.0270403169481803
1.29154966501488e-05,0.633333333333333,1.49248120300752,73186.3528629542,0.027143067097792
1.29154966501488e-05,0.633333333333333,1.50375939849624,73739.3983505836,0.0272454297505551
1.29154966501488e-05,0.633333333333333,1.51503759398496,74292.443838213,0.0273474092577272
1.29154966501488e-05,0.633333333333333,1.52631578947368,74845.4893258424,0.0274490098897359
1.29154966501488e-05,0.633333333333333,1.53759398496241,75398.5348134717,0.0275502358382648
1.29154966501488e-05,0.633333333333333,1.54887218045113,75951.5803011011,0.0276510912182721
1.29154966501488e-05,0.633333333333333,1.56015037593985,76504.6257887305,0.0277515800699419
1.29154966501488e-05,0.633333333333333,1.57142857142857,77057.6712763599,0.0278517063605732
1.29154966501488e-05,0.633333333333333,1.58270676691729,77610.7167639892,0.027951473986407
1.29154966501488e-05,0.633333333333333,1.59398496240601,78163.7622516186,0.0280508867743959
1.29154966501488e-05,0.633333333333333,1.60526315789474,78716.807739248,0.0281499484839168
1.29154966501488e-05,0.633333333333333,1.61654135338346,79269.8532268774,0.0282486628084298
1.29154966501488e-05,0.633333333333333,1.62781954887218,79822.8987145068,0.0283470333770848
1.29154966501488e-05,0.633333333333333,1.6390977443609,80375.9442021361,0.0284450637562785
1.29154966501488e-05,0.633333333333333,1.65037593984962,80928.9896897655,0.0285427574511634
1.29154966501488e-05,0.633333333333333,1.66165413533835,81482.0351773949,0.0286401179071096
1.29154966501488e-05,0.633333333333333,1.67293233082707,82035.0806650243,0.0287371485111229
1.29154966501488e-05,0.633333333333333,1.68421052631579,82588.1261526536,0.0288338525932197
1.29154966501488e-05,0.633333333333333,1.69548872180451,83141.171640283,0.0289302334277606
1.29154966501488e-05,0.633333333333333,1.70676691729323,83694.2171279124,0.0290262942347436
1.29154966501488e-05,0.633333333333333,1.71804511278195,84247.2626155418,0.0291220381810598
1.29154966501488e-05,0.633333333333333,1.72932330827068,84800.3081031711,0.0292174683817112
1.29154966501488e-05,0.633333333333333,1.7406015037594,85353.3535908005,0.0293125879009938
1.29154966501488e-05,0.633333333333333,1.75187969924812,85906.3990784299,0.0294073997536451
1.29154966501488e-05,0.633333333333333,1.76315789473684,86459.4445660593,0.0295019069059591
1.29154966501488e-05,0.633333333333333,1.77443609022556,87012.4900536886,0.0295961122768696
1.29154966501488e-05,0.633333333333333,1.78571428571429,87565.535541318,0.0296900187390015
1.29154966501488e-05,0.633333333333333,1.79699248120301,88118.5810289474,0.0297836291196935
1.29154966501488e-05,0.633333333333333,1.80827067669173,88671.6265165768,0.0298769462019907
1.29154966501488e-05,0.633333333333333,1.81954887218045,89224.6720042062,0.0299699727256106
1.29154966501488e-05,0.633333333333333,1.83082706766917,89777.7174918355,0.0300627113878811
1.29154966501488e-05,0.633333333333333,1.84210526315789,90330.7629794649,0.0301551648446535
1.29154966501488e-05,0.633333333333333,1.85338345864662,90883.8084670943,0.0302473357111899
1.29154966501488e-05,0.633333333333333,1.86466165413534,91436.8539547237,0.0303392265630259
1.29154966501488e-05,0.633333333333333,1.87593984962406,91989.8994423531,0.030430839936811
1.29154966501488e-05,0.633333333333333,1.88721804511278,92542.9449299824,0.0305221783311251
1.29154966501488e-05,0.633333333333333,1.8984962406015,93095.9904176118,0.030613244207274
1.29154966501488e-05,0.633333333333333,1.90977443609023,93649.0359052412,0.030704039990063
1.29154966501488e-05,0.633333333333333,1.92105263157895,94202.0813928706,0.0307945680685504
1.29154966501488e-05,0.633333333333333,1.93233082706767,94755.1268804999,0.0308848307967807
1.29154966501488e-05,0.633333333333333,1.94360902255639,95308.1723681293,0.0309748304944994
1.29154966501488e-05,0.633333333333333,1.95488721804511,95861.2178557587,0.0310645694478478
1.29154966501488e-05,0.633333333333333,1.96616541353383,96414.2633433881,0.0311540499100415
1.29154966501488e-05,0.633333333333333,1.97744360902256,96967.3088310174,0.0312432741020295
1.29154966501488e-05,0.633333333333333,1.98872180451128,97520.3543186468,0.0313322442131383
1.29154966501488e-05,0.633333333333333,2,98073.3998062762,0.0314209624016982
1.29154966501488e-05,0.633333333333333,2.01127819548872,98626.4452939056,0.0315094307956543
1.29154966501488e-05,0.633333333333333,2.02255639097744,99179.4907815349,0.031597651493162
1.29154966501488e-05,0.633333333333333,2.03383458646617,99732.5362691643,0.0316856265631676
1.29154966501488e-05,0.633333333333333,2.04511278195489,100285.581756794,0.0317733580459747
1.29154966501488e-05,0.633333333333333,2.05639097744361,100838.627244423,0.0318608479537959
1.29154966501488e-05,0.633333333333333,2.06766917293233,101391.672732052,0.0319480982712914
1.29154966501488e-05,0.633333333333333,2.07894736842105,101944.718219682,0.0320351109560945
1.29154966501488e-05,0.633333333333333,2.09022556390977,102497.763707311,0.0321218879393239
1.29154966501488e-05,0.633333333333333,2.1015037593985,103050.809194941,0.0322084311260836
1.29154966501488e-05,0.633333333333333,2.11278195488722,103603.85468257,0.0322947423959515
1.29154966501488e-05,0.633333333333333,2.12406015037594,104156.900170199,0.0323808236034549
1.29154966501488e-05,0.633333333333333,2.13533834586466,104709.945657829,0.0324666765785359
1.29154966501488e-05,0.633333333333333,2.14661654135338,105262.991145458,0.0325523031270054
1.29154966501488e-05,0.633333333333333,2.15789473684211,105816.036633087,0.0326377050309859
1.29154966501488e-05,0.633333333333333,2.16917293233083,106369.082120717,0.0327228840493443
1.29154966501488e-05,0.633333333333333,2.18045112781955,106922.127608346,0.032807841918115
1.29154966501488e-05,0.633333333333333,2.19172932330827,107475.173095976,0.0328925803509123
1.29154966501488e-05,0.633333333333333,2.20300751879699,108028.218583605,0.0329771010393335
1.29154966501488e-05,0.633333333333333,2.21428571428571,108581.264071234,0.0330614056533537
1.29154966501488e-05,0.633333333333333,2.22556390977444,109134.309558864,0.0331454958417098
1.29154966501488e-05,0.633333333333333,2.23684210526316,109687.355046493,0.0332293732322774
1.29154966501488e-05,0.633333333333333,2.24812030075188,110240.400534122,0.0333130394324382
1.29154966501488e-05,0.633333333333333,2.2593984962406,110793.446021752,0.0333964960294397
1.29154966501488e-05,0.633333333333333,2.27067669172932,111346.491509381,0.0334797445907458
1.29154966501488e-05,0.633333333333333,2.28195488721805,111899.536997011,0.0335627866643812
1.29154966501488e-05,0.633333333333333,2.29323308270677,112452.58248464,0.0336456237792667
1.29154966501488e-05,0.633333333333333,2.30451127819549,113005.627972269,0.0337282574455478
1.29154966501488e-05,0.633333333333333,2.31578947368421,113558.673459899,0.0338106891549159
1.29154966501488e-05,0.633333333333333,2.32706766917293,114111.718947528,0.0338929203809223
1.29154966501488e-05,0.633333333333333,2.33834586466165,114664.764435158,0.033974952579286
1.29154966501488e-05,0.633333333333333,2.34962406015038,115217.809922787,0.0340567871881938
1.29154966501488e-05,0.633333333333333,2.3609022556391,115770.855410416,0.0341384256285951
1.29154966501488e-05,0.633333333333333,2.37218045112782,116323.900898046,0.034219869304489
1.29154966501488e-05,0.633333333333333,2.38345864661654,116876.946385675,0.0343011196032069
1.29154966501488e-05,0.633333333333333,2.39473684210526,117429.991873304,0.0343821778956874
1.29154966501488e-05,0.633333333333333,2.40601503759398,117983.037360934,0.0344630455367469
1.29154966501488e-05,0.633333333333333,2.41729323308271,118536.082848563,0.0345437238653432
1.29154966501488e-05,0.633333333333333,2.42857142857143,119089.128336193,0.0346242142048347
1.29154966501488e-05,0.633333333333333,2.43984962406015,119642.173823822,0.0347045178632332
1.29154966501488e-05,0.633333333333333,2.45112781954887,120195.219311451,0.0347846361334521
1.29154966501488e-05,0.633333333333333,2.46240601503759,120748.264799081,0.0348645702935495
1.29154966501488e-05,0.633333333333333,2.47368421052632,121301.31028671,0.0349443216069657
1.29154966501488e-05,0.633333333333333,2.48496240601504,121854.355774339,0.0350238913227563
1.29154966501488e-05,0.633333333333333,2.49624060150376,122407.401261969,0.0351032806758206
1.29154966501488e-05,0.633333333333333,2.50751879699248,122960.446749598,0.0351824908871249
1.29154966501488e-05,0.633333333333333,2.5187969924812,123513.492237228,0.0352615231639222
1.29154966501488e-05,0.633333333333333,2.53007518796993,124066.537724857,0.0353403786999661
1.29154966501488e-05,0.633333333333333,2.54135338345865,124619.583212486,0.0354190586757216
1.29154966501488e-05,0.633333333333333,2.55263157894737,125172.628700116,0.0354975642585714
1.29154966501488e-05,0.633333333333333,2.56390977443609,125725.674187745,0.0355758966030176
1.29154966501488e-05,0.633333333333333,2.57518796992481,126278.719675374,0.0356540568508801
1.29154966501488e-05,0.633333333333333,2.58646616541353,126831.765163004,0.0357320461314907
1.29154966501488e-05,0.633333333333333,2.59774436090226,127384.810650633,0.0358098655618836
1.29154966501488e-05,0.633333333333333,2.60902255639098,127937.856138263,0.0358875162469816
1.29154966501488e-05,0.633333333333333,2.6203007518797,128490.901625892,0.0359649992797798
1.29154966501488e-05,0.633333333333333,2.63157894736842,129043.947113521,0.0360423157415246
1.29154966501488e-05,0.633333333333333,2.64285714285714,129596.992601151,0.0361194667018901
1.29154966501488e-05,0.633333333333333,2.65413533834586,130150.03808878,0.0361964532191504
1.29154966501488e-05,0.633333333333333,2.66541353383459,130703.083576409,0.0362732763403492
1.29154966501488e-05,0.633333333333333,2.67669172932331,131256.129064039,0.0363499371014659
1.29154966501488e-05,0.633333333333333,2.68796992481203,131809.174551668,0.0364264365275787
1.29154966501488e-05,0.633333333333333,2.69924812030075,132362.220039298,0.0365027756330243
1.29154966501488e-05,0.633333333333333,2.71052631578947,132915.265526927,0.036578955421555
1.29154966501488e-05,0.633333333333333,2.7218045112782,133468.311014556,0.0366549768864925
1.29154966501488e-05,0.633333333333333,2.73308270676692,134021.356502186,0.0367308410108793
1.29154966501488e-05,0.633333333333333,2.74436090225564,134574.401989815,0.0368065487676268
1.29154966501488e-05,0.633333333333333,2.75563909774436,135127.447477444,0.0368821011196608
1.29154966501488e-05,0.633333333333333,2.76691729323308,135680.492965074,0.0369574990200646
1.29154966501488e-05,0.633333333333333,2.7781954887218,136233.538452703,0.0370327434122192
1.29154966501488e-05,0.633333333333333,2.78947368421053,136786.583940333,0.0371078352299411
1.29154966501488e-05,0.633333333333333,2.80075187969925,137339.629427962,0.0371827753976173
1.29154966501488e-05,0.633333333333333,2.81203007518797,137892.674915591,0.0372575648303381
1.29154966501488e-05,0.633333333333333,2.82330827067669,138445.720403221,0.0373322044340277
1.29154966501488e-05,0.633333333333333,2.83458646616541,138998.76589085,0.0374066951055721
1.29154966501488e-05,0.633333333333333,2.84586466165414,139551.811378479,0.0374810377329447
1.29154966501488e-05,0.633333333333333,2.85714285714286,140104.856866109,0.0375552331953301
1.29154966501488e-05,0.633333333333333,2.86842105263158,140657.902353738,0.0376292823632449
1.29154966501488e-05,0.633333333333333,2.8796992481203,141210.947841368,0.0377031860986576
1.29154966501488e-05,0.633333333333333,2.89097744360902,141763.993328997,0.037776945255105
1.29154966501488e-05,0.633333333333333,2.90225563909774,142317.038816626,0.0378505606778076
1.29154966501488e-05,0.633333333333333,2.91353383458647,142870.084304256,0.0379240332037824
1.29154966501488e-05,0.633333333333333,2.92481203007519,143423.129791885,0.037997363661954
1.29154966501488e-05,0.633333333333333,2.93609022556391,143976.175279514,0.0380705528732638
1.29154966501488e-05,0.633333333333333,2.94736842105263,144529.220767144,0.0381436016507771
1.29154966501488e-05,0.633333333333333,2.95864661654135,145082.266254773,0.0382165107997886
1.29154966501488e-05,0.633333333333333,2.96992481203007,145635.311742403,0.0382892811179258
1.29154966501488e-05,0.633333333333333,2.9812030075188,146188.357230032,0.0383619133952511
1.29154966501488e-05,0.633333333333333,2.99248120300752,146741.402717661,0.0384344084143615
1.29154966501488e-05,0.633333333333333,3.00375939849624,147294.448205291,0.0385067669504872
1.29154966501488e-05,0.633333333333333,3.01503759398496,147847.49369292,0.0385789897715884
1.29154966501488e-05,0.633333333333333,3.02631578947368,148400.53918055,0.0386510776384504
1.29154966501488e-05,0.633333333333333,3.03759398496241,148953.584668179,0.0387230313047766
1.29154966501488e-05,0.633333333333333,3.04887218045113,149506.630155808,0.0387948515172813
1.29154966501488e-05,0.633333333333333,3.06015037593985,150059.675643438,0.0388665390157794
1.29154966501488e-05,0.633333333333333,3.07142857142857,150612.721131067,0.0389380945332754
1.29154966501488e-05,0.633333333333333,3.08270676691729,151165.766618696,0.0390095187960514
1.29154966501488e-05,0.633333333333333,3.09398496240602,151718.812106326,0.0390808125237523
1.29154966501488e-05,0.633333333333333,3.10526315789474,152271.857593955,0.0391519764294712
1.29154966501488e-05,0.633333333333333,3.11654135338346,152824.903081585,0.039223011219832
1.29154966501488e-05,0.633333333333333,3.12781954887218,153377.948569214,0.0392939175950714
1.29154966501488e-05,0.633333333333333,3.1390977443609,153930.994056843,0.0393646962491196
1.29154966501488e-05,0.633333333333333,3.15037593984962,154484.039544473,0.0394353478696796
1.29154966501488e-05,0.633333333333333,3.16165413533835,155037.085032102,0.0395058731383049
1.29154966501488e-05,0.633333333333333,3.17293233082707,155590.130519731,0.0395762727304762
1.29154966501488e-05,0.633333333333333,3.18421052631579,156143.176007361,0.0396465473156771
1.29154966501488e-05,0.633333333333333,3.19548872180451,156696.22149499,0.0397166975574684
1.29154966501488e-05,0.633333333333333,3.20676691729323,157249.26698262,0.0397867241135609
1.29154966501488e-05,0.633333333333333,3.21804511278195,157802.312470249,0.0398566276358877
1.29154966501488e-05,0.633333333333333,3.22932330827068,158355.357957878,0.0399264087706745
1.29154966501488e-05,0.633333333333333,3.2406015037594,158908.403445508,0.0399960681585102
1.29154966501488e-05,0.633333333333333,3.25187969924812,159461.448933137,0.0400656064344143
1.29154966501488e-05,0.633333333333333,3.26315789473684,160014.494420766,0.0401350242279057
1.29154966501488e-05,0.633333333333333,3.27443609022556,160567.539908396,0.0402043221630681
1.29154966501488e-05,0.633333333333333,3.28571428571429,161120.585396025,0.0402735008586162
1.29154966501488e-05,0.633333333333333,3.29699248120301,161673.630883655,0.0403425609279599
1.29154966501488e-05,0.633333333333333,3.30827067669173,162226.676371284,0.0404115029792675
1.29154966501488e-05,0.633333333333333,3.31954887218045,162779.721858913,0.0404803276155288
1.29154966501488e-05,0.633333333333333,3.33082706766917,163332.767346543,0.0405490354346159
1.29154966501488e-05,0.633333333333333,3.34210526315789,163885.812834172,0.0406176270293444
1.29154966501488e-05,0.633333333333333,3.35338345864662,164438.858321801,0.0406861029875328
1.29154966501488e-05,0.633333333333333,3.36466165413534,164991.903809431,0.0407544638920612
1.29154966501488e-05,0.633333333333333,3.37593984962406,165544.94929706,0.0408227103209293
1.29154966501488e-05,0.633333333333333,3.38721804511278,166097.99478469,0.0408908428473137
1.29154966501488e-05,0.633333333333333,3.3984962406015,166651.040272319,0.0409588620396233
1.29154966501488e-05,0.633333333333333,3.40977443609023,167204.085759948,0.0410267684615555
1.29154966501488e-05,0.633333333333333,3.42105263157895,167757.131247578,0.0410945626721502
1.29154966501488e-05,0.633333333333333,3.43233082706767,168310.176735207,0.0411622452258435
1.29154966501488e-05,0.633333333333333,3.44360902255639,168863.222222836,0.0412298166725207
1.29154966501488e-05,0.633333333333333,3.45488721804511,169416.267710466,0.0412972775575686
1.29154966501488e-05,0.633333333333333,3.46616541353383,169969.313198095,0.0413646284219266
1.29154966501488e-05,0.633333333333333,3.47744360902256,170522.358685725,0.0414318698021372
1.29154966501488e-05,0.633333333333333,3.48872180451128,171075.404173354,0.0414990022303964
1.29154966501488e-05,0.633333333333333,3.5,171628.449660983,0.0415660262346022
1.29154966501488e-05,0.633333333333333,3.51127819548872,172181.495148613,0.0416329423384035
1.29154966501488e-05,0.633333333333333,3.52255639097744,172734.540636242,0.0416997510612476
1.29154966501488e-05,0.633333333333333,3.53383458646617,173287.586123872,0.0417664529184274
1.29154966501488e-05,0.633333333333333,3.54511278195489,173840.631611501,0.0418330484211276
1.29154966501488e-05,0.633333333333333,3.55639097744361,174393.67709913,0.0418995380764705
